LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallCond,Exterior1st,ExterQual,Foundation,BsmtExposure,BsmtFinType1,BsmtUnfSF,HeatingQC,1stFlrSF,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageFinish,GarageArea,MoSold,YrSold,SalePrice
8125,Reg,Inside,Somerst,2Story,5,VinylSd,Gd,PConc,No,Unf,756,Ex,756,0,2,1,3,Gd,0,Attchd,RFn,615,3,2006,186500
12328,IR1,Inside,Mitchel,SLvl,5,HdBoard,TA,CBlock,Av,GLQ,473,TA,1034,1,1,0,3,TA,0,Attchd,Unf,888,5,2010,169900
9600,Reg,Inside,OldTown,2.5Unf,5,AsbShng,TA,BrkTil,No,Rec,416,Fa,1134,0,1,1,3,TA,1,Detchd,Unf,396,4,2008,129500
7200,Reg,Inside,NAmes,1Story,7,MetalSd,TA,CBlock,No,BLQ,246,TA,988,0,1,0,3,TA,0,Attchd,Unf,276,5,2007,119000
3136,IR1,Corner,NridgHt,1Story,5,VinylSd,Gd,PConc,No,Unf,1405,Ex,1405,0,2,0,2,Gd,1,Attchd,RFn,478,3,2006,171750
9858,Reg,Inside,Mitchel,1Story,6,HdBoard,TA,CBlock,No,BLQ,354,TA,874,1,1,0,3,TA,0,Attchd,RFn,288,11,2009,130000
17542,IR1,Inside,Veenker,2Story,7,Wd Sdng,Gd,CBlock,Gd,LwQ,36,TA,1516,1,2,1,3,Gd,2,Attchd,RFn,518,7,2007,294000
6931,Reg,Inside,Edwards,2Story,5,VinylSd,Gd,PConc,No,Unf,746,Ex,760,0,2,1,3,Gd,1,BuiltIn,Fin,397,7,2008,165400
6240,Reg,Inside,BrkSide,1.5Fin,6,Wd Sdng,TA,BrkTil,No,LwQ,459,TA,959,0,1,0,3,TA,1,Detchd,Unf,560,11,2007,127500
14303,IR1,Corner,NoRidge,1Story,5,HdBoard,Gd,PConc,Gd,GLQ,672,Ex,1987,1,2,0,2,Gd,1,Attchd,Fin,691,8,2008,301500
9587,IR1,Inside,Gilbert,SLvl,5,VinylSd,Gd,PConc,Gd,GLQ,201,Ex,1166,1,2,0,2,Gd,0,Attchd,Fin,400,7,2008,190000
9600,Reg,Inside,NAmes,1Story,6,MetalSd,TA,CBlock,No,Rec,546,Gd,1050,0,1,0,2,TA,0,Attchd,Unf,338,6,2009,128900
13515,Reg,Inside,BrkSide,2Story,6,Wd Sdng,TA,PConc,No,Unf,764,Ex,1060,0,1,0,3,TA,1,Detchd,Unf,520,7,2007,180500
4060,Reg,Inside,NAmes,1Story,5,MetalSd,Gd,PConc,No,GLQ,1139,Ex,1337,1,2,0,2,Gd,0,Attchd,Fin,511,8,2008,181000
3735,Reg,FR3,Somerst,2Story,5,MetalSd,Gd,PConc,No,GLQ,241,Ex,713,1,2,1,3,Gd,0,Detchd,Unf,506,3,2006,183900
10120,IR1,Inside,OldTown,2.5Unf,4,Wd Sdng,Fa,CBlock,No,Unf,925,TA,964,0,1,1,4,TA,1,Detchd,Unf,308,1,2007,122000
11344,Reg,Inside,NAmes,1.5Fin,5,MetalSd,TA,CBlock,No,BLQ,414,TA,874,0,1,1,3,TA,0,Attchd,Unf,315,7,2007,144000
9156,IR1,Inside,NWAmes,1Story,7,BrkFace,TA,CBlock,No,Unf,1489,Gd,1489,0,2,0,3,Gd,1,Attchd,RFn,462,8,2009,185750
13526,IR1,CulDSac,Sawyer,1Story,6,HdBoard,TA,CBlock,No,BLQ,0,TA,935,1,1,0,3,TA,0,Attchd,Unf,288,11,2006,137000
11512,IR1,Corner,Edwards,SLvl,7,Plywood,TA,CBlock,Av,ALQ,300,Gd,1357,1,1,0,2,Ex,1,Basment,RFn,312,5,2008,177000
5362,Reg,Corner,Crawfor,1.5Fin,6,Wd Sdng,TA,PConc,No,Unf,661,Ex,661,0,2,0,3,TA,1,Detchd,Unf,552,11,2007,139000
11345,Reg,Corner,NAmes,2Story,5,AsbShng,TA,CBlock,No,Rec,708,Gd,928,0,2,0,4,TA,0,Detchd,Unf,400,7,2007,137000
12936,IR1,CulDSac,NWAmes,2Story,6,HdBoard,TA,CBlock,No,BLQ,130,TA,735,0,1,1,3,TA,1,Attchd,Unf,497,12,2009,162000
9473,Reg,Inside,CollgCr,2Story,5,VinylSd,Gd,PConc,No,GLQ,324,Ex,1128,1,2,1,3,Gd,1,Attchd,RFn,577,3,2008,237000
7500,Reg,Inside,IDOTRR,1.5Fin,4,MetalSd,TA,CBlock,No,Unf,698,TA,698,0,1,0,2,TA,0,Detchd,RFn,528,4,2010,68400
9808,IR1,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,No,GLQ,785,Ex,1573,1,2,0,3,Gd,0,Attchd,RFn,544,3,2009,227000
8049,IR1,CulDSac,Timber,1Story,5,HdBoard,TA,CBlock,No,ALQ,256,TA,1339,1,2,0,2,TA,1,Attchd,Fin,484,7,2006,180000
8800,IR1,Inside,CollgCr,1Story,7,HdBoard,TA,CBlock,Mn,LwQ,364,TA,1040,0,2,0,3,Gd,0,Detchd,Unf,484,9,2009,150500
9400,Reg,Corner,Mitchel,2Story,5,MetalSd,TA,CBlock,Av,Unf,912,TA,912,0,2,2,4,TA,0,Attchd,Unf,0,4,2010,139000
9638,Reg,Inside,SWISU,1.5Fin,7,Wd Sdng,TA,PConc,No,Unf,804,Ex,1699,0,2,0,4,Gd,1,Detchd,Unf,336,3,2010,169000
6000,Reg,Inside,BrkSide,1.5Fin,6,MetalSd,TA,CBlock,No,Unf,780,Ex,825,0,1,0,4,TA,1,Detchd,Unf,280,5,2009,132500
9790,Reg,Inside,NWAmes,1Story,5,HdBoard,TA,CBlock,No,ALQ,678,TA,1328,1,1,1,3,TA,2,Attchd,Unf,528,6,2010,143000
5664,IR1,Inside,StoneBr,1Story,5,CemntBd,Gd,PConc,No,GLQ,343,Ex,1659,1,2,0,2,Ex,1,Attchd,Fin,499,10,2009,278000
11065,IR1,Inside,NridgHt,2Story,5,VinylSd,Gd,PConc,Mn,Unf,1085,Ex,1120,0,2,1,3,Ex,1,BuiltIn,Fin,753,10,2006,281000
14112,IR1,Corner,NAmes,SLvl,7,Wd Sdng,TA,PConc,Av,GLQ,138,TA,1152,1,1,0,3,TA,1,Attchd,RFn,484,4,2010,180500
1680,Reg,Inside,BrDale,2Story,7,CemntBd,TA,CBlock,No,ALQ,399,TA,630,0,2,1,3,TA,0,Detchd,Unf,264,2,2009,119500
6600,Reg,Corner,OldTown,2Story,4,Wd Sdng,TA,Stone,No,Unf,994,TA,1378,0,2,0,4,TA,0,Attchd,RFn,432,12,2009,107500
10140,Reg,Inside,NWAmes,2Story,5,HdBoard,TA,PConc,No,GLQ,638,TA,832,0,2,1,4,TA,1,Attchd,RFn,528,3,2006,162900
8172,Reg,Inside,Edwards,1Story,7,WdShing,TA,CBlock,No,Rec,697,TA,864,1,1,0,2,TA,0,Detchd,Unf,572,4,2006,115000
8400,Reg,Inside,NAmes,1Story,5,HdBoard,TA,CBlock,Av,BLQ,36,Gd,1052,1,1,1,3,TA,0,Attchd,RFn,288,11,2006,138500
8700,Reg,Inside,NAmes,1Story,6,MetalSd,TA,CBlock,Mn,ALQ,344,Gd,1128,1,2,0,3,TA,0,Attchd,RFn,525,12,2008,155000
3675,Reg,Inside,Edwards,SFoyer,5,VinylSd,TA,PConc,Gd,GLQ,0,Gd,1072,1,2,0,2,TA,0,Basment,Fin,525,6,2006,140000
7500,Reg,Inside,NAmes,1Story,7,BrkFace,TA,CBlock,No,LwQ,0,Ex,1246,1,1,1,3,Gd,0,Attchd,RFn,305,5,2010,154000
10762,IR1,CulDSac,Gilbert,2Story,5,VinylSd,Gd,PConc,No,GLQ,284,Ex,1005,0,2,1,3,Gd,1,Attchd,Fin,490,5,2009,225000
7500,IR1,Inside,Crawfor,2Story,7,Wd Sdng,TA,CBlock,No,BLQ,224,Fa,753,0,1,0,3,Gd,2,Attchd,Unf,213,11,2009,177500
10120,Reg,Inside,NoRidge,2Story,5,VinylSd,Gd,PConc,No,GLQ,425,Ex,1203,1,2,1,4,Gd,1,Attchd,RFn,844,12,2006,290000
8688,Reg,Inside,Somerst,1Story,5,VinylSd,Gd,PConc,Av,Unf,1616,Ex,1616,0,2,0,3,Gd,0,Attchd,RFn,834,4,2006,232000
3363,Reg,Inside,Edwards,2Story,5,VinylSd,Gd,PConc,No,Unf,976,Ex,976,0,2,0,3,Gd,0,Detchd,Unf,380,4,2006,130000
6955,IR1,Inside,NridgHt,1Story,5,VinylSd,Gd,PConc,No,Unf,1368,Ex,1368,0,2,0,2,Gd,1,Attchd,RFn,474,9,2006,202500
8072,Reg,Inside,CollgCr,1Story,5,VinylSd,TA,PConc,No,ALQ,244,Ex,990,1,1,0,3,TA,0,Detchd,Unf,480,5,2009,138000
12000,Reg,Inside,OldTown,1Story,7,MetalSd,TA,CBlock,No,GLQ,172,Ex,1122,1,1,0,2,Gd,0,Attchd,Unf,528,5,2008,147000
7153,Reg,Inside,SawyerW,1Story,5,HdBoard,TA,CBlock,No,GLQ,78,Gd,1294,1,2,0,3,Gd,0,Attchd,RFn,496,6,2008,179200
8814,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,No,GLQ,349,Ex,1274,1,2,0,3,Gd,0,Attchd,RFn,508,1,2007,203000
9572,IR1,Inside,NoRidge,2Story,5,Wd Sdng,Gd,PConc,No,GLQ,971,Ex,1453,0,2,1,4,Gd,1,Attchd,RFn,750,6,2007,302000
8190,Reg,Inside,Edwards,1Story,6,Wd Sdng,TA,CBlock,No,Rec,216,Ex,948,1,1,0,3,TA,1,Detchd,Unf,280,10,2007,119000
11075,Reg,Inside,NAmes,2Story,5,HdBoard,TA,CBlock,Mn,ALQ,176,TA,1092,0,2,1,4,TA,2,Attchd,Unf,576,6,2008,206900
10226,IR1,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,Gd,Unf,1622,Ex,1630,1,2,0,3,Ex,1,Attchd,RFn,860,1,2009,295493
4230,Reg,Corner,Somerst,1Story,5,VinylSd,Gd,PConc,No,Unf,1352,Ex,1352,0,2,0,2,Gd,1,Attchd,RFn,466,4,2007,208900
10215,Reg,Inside,Edwards,1Story,5,Wd Sdng,TA,PConc,No,ALQ,372,Ex,948,0,1,0,3,TA,0,Attchd,Unf,248,2,2007,111000
6627,IR1,Corner,BrkSide,1Story,6,VinylSd,TA,CBlock,No,Unf,0,TA,720,0,1,0,2,TA,0,Detchd,Unf,287,7,2008,72500
10186,IR1,Inside,NoRidge,2Story,5,HdBoard,Gd,PConc,No,GLQ,76,Ex,1061,1,2,1,3,Gd,1,Attchd,RFn,564,6,2010,190000
5330,Reg,Inside,BrkSide,1Story,7,VinylSd,Fa,CBlock,No,LwQ,140,Gd,708,0,1,0,2,Fa,0,Attchd,Unf,0,12,2009,82500
3636,Reg,Inside,IDOTRR,1Story,4,AsbShng,TA,BrkTil,No,Unf,796,Fa,796,0,1,0,2,TA,0,Attchd,Unf,0,1,2008,55000
4270,Reg,Inside,Edwards,1Story,6,MetalSd,TA,BrkTil,No,Rec,0,Ex,774,0,1,0,3,Gd,0,Attchd,Unf,0,5,2007,79000
9084,IR1,Inside,Gilbert,2Story,5,VinylSd,TA,PConc,No,Unf,935,Gd,955,0,2,1,3,TA,1,Attchd,Fin,462,6,2006,176500
10000,Reg,Inside,Somerst,1Story,5,VinylSd,Gd,PConc,Av,Unf,1588,Ex,1588,0,2,0,3,Gd,1,Attchd,RFn,825,12,2007,227000
10780,IR1,Inside,CollgCr,SLvl,5,MetalSd,TA,CBlock,Av,ALQ,428,Gd,954,0,1,0,3,TA,0,Detchd,Unf,576,7,2006,132500
8877,Reg,Inside,Edwards,1Story,6,MetalSd,TA,CBlock,Mn,ALQ,126,Ex,816,1,1,0,2,TA,1,Detchd,Unf,288,5,2009,100000
7200,Reg,Corner,IDOTRR,1.5Fin,6,Wd Sdng,TA,CBlock,No,Unf,803,Ex,803,0,1,1,2,Gd,0,Detchd,Unf,297,7,2006,125500
2368,Reg,Inside,BrDale,2Story,6,HdBoard,TA,CBlock,No,LwQ,0,TA,765,0,1,1,3,TA,0,Attchd,Unf,440,5,2009,125000
9650,Reg,Inside,NWAmes,1Story,5,Plywood,TA,CBlock,No,ALQ,664,TA,1334,0,2,0,2,TA,1,Attchd,RFn,630,4,2009,167900
9246,IR1,Inside,NWAmes,1Story,5,Plywood,TA,CBlock,No,Unf,1656,TA,1656,0,2,0,4,TA,0,Detchd,Unf,506,11,2008,135000
4118,IR1,Corner,OldTown,1Story,4,Wd Sdng,TA,CBlock,No,Unf,693,Fa,693,0,1,0,2,Fa,0,Attchd,Unf,0,3,2006,52500
13450,IR1,Corner,CollgCr,2Story,5,VinylSd,Gd,PConc,No,GLQ,216,Ex,920,1,2,1,3,Gd,0,BuiltIn,RFn,492,6,2006,200000
9560,IR1,Corner,CollgCr,1Story,7,MetalSd,TA,CBlock,Mn,Rec,504,Ex,864,0,1,0,3,TA,0,Attchd,RFn,288,6,2006,128500
8294,Reg,Inside,NAmes,1Story,5,MetalSd,TA,CBlock,No,Unf,858,TA,872,0,1,0,3,TA,0,Detchd,Unf,480,6,2007,123000
13695,Reg,Inside,SawyerW,1Story,5,VinylSd,TA,PConc,No,GLQ,300,Ex,1114,1,1,0,3,Gd,0,Detchd,Unf,576,7,2008,155000
9375,Reg,Inside,CollgCr,2Story,5,VinylSd,Gd,PConc,No,Unf,1284,Ex,1284,0,2,1,3,Gd,1,Attchd,RFn,647,8,2007,228500
7558,Reg,Inside,Crawfor,1.5Fin,6,BrkFace,TA,BrkTil,No,Unf,896,Gd,1172,0,1,1,3,TA,1,Detchd,Unf,342,3,2009,177000
11103,IR1,Corner,CollgCr,2Story,5,VinylSd,Gd,PConc,No,Unf,728,Ex,728,0,2,1,3,Gd,1,Attchd,Fin,440,7,2007,155835
6000,Reg,Inside,OldTown,1Story,4,MetalSd,TA,PConc,No,ALQ,710,Gd,960,0,1,0,2,Fa,0,Detchd,Unf,308,7,2007,108500
15306,IR1,Corner,Timber,1Story,5,VinylSd,Gd,PConc,Gd,GLQ,1652,Ex,1776,1,2,0,3,Gd,1,Attchd,Fin,712,5,2007,283463
16196,IR3,Inside,SawyerW,1Story,5,VinylSd,Gd,PConc,Gd,GLQ,39,Ex,1494,1,2,0,3,Gd,1,Attchd,RFn,514,8,2007,215000
5250,Reg,Inside,OldTown,2Story,5,MetalSd,TA,BrkTil,No,LwQ,425,Fa,938,0,2,0,4,TA,0,Attchd,Unf,0,12,2008,122000
9247,IR1,Inside,NAmes,2Story,6,HdBoard,TA,CBlock,No,Rec,539,Ex,858,0,1,1,4,TA,1,Attchd,Fin,490,3,2008,171000
10316,IR1,Inside,CollgCr,2Story,5,VinylSd,Gd,PConc,No,GLQ,257,Ex,992,1,2,1,3,Gd,1,Attchd,RFn,839,6,2008,235000
10192,IR1,Inside,NWAmes,SLvl,6,MetalSd,TA,CBlock,No,Unf,570,Gd,1222,0,3,0,4,Gd,1,Attchd,RFn,487,9,2006,170000
9477,Reg,Corner,NAmes,1Story,5,HdBoard,TA,CBlock,No,Rec,524,TA,892,0,1,0,3,TA,0,Attchd,RFn,264,10,2008,110000
12537,IR1,CulDSac,NAmes,1Story,6,VinylSd,TA,CBlock,No,GLQ,344,Ex,1078,1,1,1,3,TA,1,Attchd,Fin,500,4,2010,149900
2117,Reg,Inside,Somerst,2Story,5,MetalSd,Gd,PConc,No,GLQ,378,Ex,769,0,2,1,3,Gd,0,Detchd,Unf,440,6,2010,177500
16737,Reg,FR3,NridgHt,1Story,5,VinylSd,Gd,PConc,Av,GLQ,533,Ex,1980,1,2,0,3,Ex,1,Attchd,Fin,770,9,2006,315000
9842,Reg,Inside,SWISU,2Story,6,MetalSd,TA,BrkTil,No,Unf,612,Ex,990,0,3,1,4,TA,0,BuiltIn,RFn,621,5,2008,189000
16158,IR1,Inside,StoneBr,1Story,5,VinylSd,Gd,PConc,Av,ALQ,256,Ex,1530,1,2,0,3,Gd,1,Attchd,Fin,430,6,2009,260000
12513,IR1,FR2,NAmes,1.5Fin,4,VinylSd,TA,BrkTil,No,Unf,715,Gd,1281,0,2,0,4,TA,1,Attchd,Unf,368,6,2009,104900
8499,IR1,Inside,Gilbert,2Story,5,VinylSd,TA,PConc,No,Unf,616,Ex,616,0,2,1,3,Gd,1,BuiltIn,Fin,432,3,2007,156932
3180,Reg,Inside,Somerst,2Story,5,MetalSd,Gd,PConc,No,Unf,600,Ex,520,0,2,1,2,Gd,0,Detchd,RFn,480,4,2006,144152
7500,Reg,Inside,Somerst,2Story,5,VinylSd,Gd,PConc,No,GLQ,281,Ex,814,1,2,1,3,Gd,0,Attchd,RFn,663,1,2010,216000
9179,IR1,Inside,CollgCr,2Story,5,VinylSd,Gd,PConc,No,GLQ,240,Ex,882,1,2,1,3,Gd,0,Attchd,RFn,588,6,2008,193000
2665,Reg,Inside,MeadowV,2Story,6,CemntBd,TA,PConc,No,ALQ,36,Ex,925,0,2,0,4,TA,1,Attchd,RFn,336,7,2006,127000
4435,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,Av,GLQ,163,Ex,848,1,1,0,1,Gd,0,Attchd,Fin,420,6,2009,144000
10635,IR2,FR2,CollgCr,1Story,5,VinylSd,Gd,PConc,Av,BLQ,315,Ex,1668,1,2,0,3,Gd,1,Attchd,Fin,502,5,2010,232000
5400,Reg,Corner,OldTown,1.5Fin,6,CBlock,Fa,PConc,No,ALQ,420,Ex,840,0,1,0,2,TA,0,Detchd,Fin,338,10,2009,105000
9600,Reg,Inside,NAmes,SLvl,6,AsbShng,TA,CBlock,Av,BLQ,161,Gd,1661,1,1,0,3,Gd,1,BuiltIn,RFn,377,10,2008,165500
9750,Reg,Corner,CollgCr,2Story,6,VinylSd,TA,PConc,Av,GLQ,133,Ex,1108,1,2,1,3,Gd,1,Detchd,RFn,583,6,2006,274300
10991,IR1,Inside,Timber,1Story,5,VinylSd,Gd,PConc,Gd,Unf,1571,Ex,1571,0,2,0,3,Gd,1,Attchd,Fin,722,12,2007,239000
6292,Reg,Inside,SWISU,1Story,5,Wd Sdng,TA,BrkTil,Mn,Rec,384,TA,790,0,1,0,2,TA,0,Detchd,Unf,160,4,2008,91000
10998,Reg,Inside,Edwards,1.5Fin,5,Wd Sdng,TA,CBlock,No,LwQ,156,Ex,984,0,2,0,3,TA,0,Detchd,Unf,660,7,2009,117000
1953,Reg,Inside,BrDale,2Story,5,HdBoard,TA,CBlock,No,BLQ,174,TA,483,0,1,1,2,TA,0,Detchd,Unf,264,6,2006,83000
9735,Reg,Inside,Timber,SLvl,5,VinylSd,TA,PConc,No,Unf,384,Gd,754,0,2,1,3,Gd,0,BuiltIn,Fin,400,5,2008,167500
7200,Reg,Corner,OldTown,2Story,7,Wd Sdng,TA,BrkTil,No,Unf,596,Ex,998,1,1,1,4,Gd,0,Detchd,Unf,576,10,2006,157000
9060,Reg,Inside,Edwards,1.5Fin,5,WdShing,TA,BrkTil,Mn,Rec,356,TA,698,0,1,0,2,TA,0,Detchd,Unf,280,10,2009,105000
6000,Reg,Inside,BrkSide,1.5Fin,6,Wd Sdng,TA,BrkTil,No,ALQ,360,Ex,869,0,1,0,3,TA,1,Detchd,Unf,440,3,2007,131000
9100,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,Av,GLQ,125,Ex,1525,1,2,0,3,Gd,0,Attchd,RFn,541,9,2006,235000
8944,Reg,Inside,NAmes,1Story,5,Plywood,TA,CBlock,No,Unf,1584,TA,1584,0,2,0,4,TA,0,Detchd,Unf,792,4,2009,124000
7838,Reg,Inside,NAmes,SFoyer,5,HdBoard,TA,CBlock,Av,ALQ,95,TA,900,1,1,0,3,TA,1,Attchd,RFn,288,12,2006,123000
10800,Reg,Inside,OldTown,1.5Fin,7,Wd Sdng,TA,BrkTil,No,Unf,482,Ex,1221,0,2,0,3,TA,1,Detchd,Unf,672,4,2008,163000
4045,Reg,Inside,Blmngtn,1Story,5,VinylSd,Gd,PConc,Av,GLQ,286,Ex,1500,1,2,0,2,Gd,1,Attchd,Fin,648,10,2006,246578
12665,IR1,Inside,Timber,2Story,5,VinylSd,Gd,PConc,Gd,Unf,1094,Ex,1133,0,2,1,4,Gd,1,BuiltIn,Fin,642,2,2007,281213
7200,Reg,Inside,NAmes,1.5Fin,4,VinylSd,TA,CBlock,No,Rec,676,Gd,1136,1,1,1,3,TA,0,Attchd,Unf,240,5,2009,138000
6171,Reg,Inside,SWISU,1.5Fin,6,WdShing,TA,BrkTil,No,BLQ,712,Ex,1160,0,2,1,3,Gd,1,Detchd,Unf,216,10,2009,137450
6000,Reg,Corner,BrkSide,1.5Fin,7,WdShing,TA,BrkTil,No,Unf,862,TA,950,0,1,0,3,TA,1,BuiltIn,RFn,208,7,2008,120000
7415,IR1,Inside,Gilbert,2Story,5,VinylSd,TA,PConc,No,GLQ,80,Ex,864,1,2,1,3,TA,1,Attchd,Fin,398,4,2008,193000
6762,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,Av,Unf,1286,Ex,1294,0,2,0,2,Gd,1,Attchd,RFn,662,7,2006,193879
15256,IR1,CulDSac,Somerst,1Story,5,VinylSd,Gd,PConc,Gd,GLQ,556,Ex,1464,1,2,0,3,Gd,0,Attchd,Unf,754,8,2007,282922
3842,IR1,Inside,Crawfor,1Story,5,CemntBd,Gd,PConc,Gd,GLQ,221,Ex,1646,1,2,0,2,Gd,1,Attchd,Fin,482,1,2008,275000
8445,Reg,Corner,CollgCr,SFoyer,7,HdBoard,TA,CBlock,Av,GLQ,112,TA,768,1,1,0,2,TA,0,Detchd,Unf,396,3,2009,133000
8780,IR1,Corner,Mitchel,1Story,5,HdBoard,TA,CBlock,No,ALQ,208,Ex,833,1,1,0,3,TA,0,Attchd,Unf,0,3,2009,112000
7740,Reg,Inside,OldTown,2Story,7,VinylSd,TA,CBlock,No,Unf,622,Gd,741,0,1,0,3,TA,0,Detchd,Unf,528,6,2010,125500
12420,Reg,Inside,CollgCr,2Story,5,VinylSd,Gd,PConc,No,GLQ,278,Ex,944,1,2,1,3,Gd,0,Attchd,RFn,622,6,2009,230000
7200,Reg,Inside,NAmes,1Story,5,BrkFace,TA,Slab,No,Unf,0,Fa,1040,0,2,0,2,TA,0,Detchd,Unf,420,6,2009,90000
10994,IR1,Corner,SawyerW,1Story,5,VinylSd,Gd,PConc,No,GLQ,868,Ex,1844,1,2,0,2,Gd,1,Attchd,Fin,620,9,2009,257000
13053,Reg,Inside,BrkSide,1.5Fin,7,Wd Sdng,TA,BrkTil,No,Unf,833,Gd,1053,0,1,1,4,Gd,1,Detchd,Unf,370,6,2008,207000
3635,Reg,Inside,Blmngtn,1Story,5,VinylSd,Gd,PConc,No,ALQ,398,Ex,1569,0,2,0,1,Gd,1,Attchd,RFn,660,5,2009,175900
11340,Reg,Inside,OldTown,2Story,6,VinylSd,TA,PConc,No,Unf,777,Gd,1246,0,2,0,4,TA,0,Detchd,Unf,560,4,2010,122500
9204,Reg,Inside,NAmes,1Story,5,HdBoard,TA,CBlock,No,BLQ,247,TA,1144,1,1,1,3,TA,0,Detchd,Unf,336,8,2008,124000
16381,IR1,Inside,Crawfor,1Story,5,Plywood,Gd,CBlock,Av,Rec,734,Gd,1844,1,2,0,3,Gd,1,Attchd,RFn,540,12,2006,223000
11700,Reg,Corner,NWAmes,2Story,6,HdBoard,TA,CBlock,No,ALQ,304,Gd,708,0,2,1,3,TA,1,Attchd,RFn,776,5,2006,179900
4043,Reg,Inside,NPkVill,1Story,5,Plywood,TA,CBlock,No,ALQ,709,TA,1069,0,2,0,2,TA,1,Attchd,RFn,440,7,2010,127500
4435,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,Av,GLQ,162,Ex,848,1,1,0,1,Gd,0,Attchd,Fin,420,3,2008,136500
9503,Reg,Inside,NAmes,1Story,5,HdBoard,TA,CBlock,No,ALQ,193,TA,1344,1,1,0,2,TA,1,Detchd,Unf,484,6,2007,144000
10721,IR1,Inside,NAmes,1Story,6,HdBoard,Gd,CBlock,No,Unf,1252,Ex,1252,0,1,0,3,Gd,0,Detchd,Unf,528,10,2008,142000
10944,IR1,Inside,NoRidge,2Story,5,VinylSd,Gd,PConc,No,GLQ,223,Ex,1223,1,2,1,3,Gd,2,Attchd,RFn,525,8,2008,271000
10930,Reg,Inside,NAmes,1.5Fin,6,MetalSd,TA,CBlock,No,BLQ,333,TA,1048,1,1,1,3,TA,1,Attchd,Unf,288,4,2008,140000
7200,Reg,Corner,OldTown,1Story,7,MetalSd,TA,CBlock,No,BLQ,278,TA,804,1,1,0,2,Gd,2,Attchd,Unf,240,2,2010,119000
12546,IR1,Corner,NWAmes,1Story,7,MetalSd,Gd,CBlock,No,BLQ,762,Ex,1440,0,2,0,3,Gd,1,Attchd,Fin,467,4,2007,182900
4928,IR1,Inside,NPkVill,1Story,6,Plywood,TA,CBlock,No,LwQ,0,TA,958,0,2,0,2,TA,0,Attchd,RFn,440,10,2009,143750
10800,Reg,Inside,OldTown,1Story,6,Wd Sdng,TA,BrkTil,No,Unf,656,TA,968,0,2,0,4,TA,0,Detchd,Unf,216,8,2007,64500
10261,IR1,Inside,Gilbert,2Story,5,VinylSd,TA,PConc,No,Unf,936,Ex,962,1,2,1,3,TA,1,Attchd,Fin,451,5,2008,186500
17400,Reg,Inside,Mitchel,1Story,5,BrkFace,TA,CBlock,No,ALQ,190,Fa,1126,1,2,0,3,TA,1,Attchd,RFn,484,5,2006,160000
9000,Reg,FR2,NAmes,1Story,6,HdBoard,TA,PConc,No,ALQ,248,TA,864,0,1,0,3,TA,0,Detchd,Unf,528,5,2007,120500
7407,Reg,Inside,OldTown,1Story,7,MetalSd,TA,CBlock,No,GLQ,312,TA,1236,1,1,0,2,TA,0,Attchd,Unf,923,4,2010,149700
11584,Reg,Inside,NWAmes,SLvl,6,HdBoard,TA,CBlock,No,GLQ,114,TA,1040,0,2,1,3,TA,1,Attchd,RFn,550,11,2007,197000
11526,IR1,Inside,Crawfor,2.5Fin,7,MetalSd,TA,BrkTil,No,Unf,588,Fa,1423,0,2,0,3,TA,1,Detchd,Fin,672,9,2008,191000
4426,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,Av,GLQ,151,Ex,848,1,1,0,1,Gd,1,Attchd,RFn,420,5,2008,149300
11003,Reg,Inside,Somerst,2Story,5,VinylSd,Ex,PConc,Av,GLQ,252,Ex,1026,1,2,1,3,Ex,1,Attchd,Fin,812,4,2009,310000
8854,Reg,Inside,BrkSide,1.5Unf,6,Wd Sdng,TA,BrkTil,No,Unf,952,Fa,952,0,1,0,2,Fa,1,Detchd,Unf,192,5,2009,121000
8500,Reg,FR2,CollgCr,1Story,5,VinylSd,Gd,PConc,Av,Unf,1422,Ex,1422,0,2,0,3,Gd,0,Attchd,RFn,626,11,2007,179600
8400,Reg,Inside,Sawyer,SFoyer,5,VinylSd,TA,CBlock,Gd,LwQ,0,Gd,913,1,1,0,3,TA,0,Detchd,Unf,240,5,2007,129000
10000,Reg,Inside,CollgCr,2Story,5,VinylSd,Gd,PConc,No,GLQ,141,Ex,1220,1,2,1,3,Gd,1,Attchd,RFn,556,12,2007,240000
11767,Reg,Inside,Edwards,2Story,7,MetalSd,TA,CBlock,No,Unf,560,Gd,796,0,1,1,2,TA,0,Detchd,Unf,384,5,2007,112000
1533,Reg,Inside,MeadowV,SFoyer,7,CemntBd,TA,CBlock,Av,GLQ,77,Ex,630,1,1,0,1,Ex,0,Attchd,Unf,0,8,2006,92000
9000,Reg,FR2,NAmes,2Story,5,VinylSd,TA,CBlock,No,Unf,896,TA,896,0,2,2,4,TA,0,Attchd,Unf,0,9,2009,136000
